"",4.4,11,https://www.amazon.com/Lenovo-Quad-Core-Wireless-AC-Bluetooth-Platinum/dp/B07L9HBQPN,https://m.media-amazon.com/images/I/612NVDEj9SL.jpg,B07L9HBQPN
"",4.0,58,https://www.amazon.com/Dell-Inspiron-5000-Touchscreen-Quad-Core/dp/B07DNVVRPV,https://m.media-amazon.com/images/I/61dDMqsUSGL.jpg,B07DNVVRPV
"",5.0,4,https://www.amazon.com/HP-14-inch-Stream-Celeron-Personal/dp/B077X1ZB7H,https://m.media-amazon.com/images/I/41CGcEIHmzL.jpg,B077X1ZB7H
"",4.6,3,https://www.amazon.com/HP-Pavilion-Touchscreen-Notebook-Computer/dp/B07LBPKX7B,https://m.media-amazon.com/images/I/61xMlHUakoL.jpg,B07LBPKX7B
"",4.0,58,https://www.amazon.com/Dell-Inspiron-5000-15-6-inch-Touchscreen/dp/B07L2SCRPC,https://m.media-amazon.com/images/I/616VSeN4PeL.jpg,B07L2SCRPC
"",4.4,11,https://www.amazon.com/Lenovo-Quad-Core-Wireless-AC-Bluetooth-Platinum/dp/B07L9HBQPN,https://m.media-amazon.com/images/I/612NVDEj9SL.jpg,B07L9HBQPN
"",5.0,8,https://www.amazon.com/ASUS-Flagship-A12-9720P-Processor-Bluetooth/dp/B07PXT4S4C,https://m.media-amazon.com/images/I/61YQbht8wFL.jpg,B07PXT4S4C
"",4.1,30,https://www.amazon.com/Bed-Moclever-Multi-Functional-Independent-Stands-Foldable-Heights-Internal/dp/B07H3PN7K3,https://m.media-amazon.com/images/I/71fmvXCWizL.jpg,B07H3PN7K3
"",4.7,7,https://www.amazon.com/HP-15-6-inch-Dual-Core-MaxxAudio-Bluetooth/dp/B07NWZNP7S,https://m.media-amazon.com/images/I/814+gCfhjEL.jpg,B07NWZNP7S
"",4.5,31,https://www.amazon.com/Dell-M4800-Ultrapowerful-Workstation-Refurbished/dp/B07HKBDFQX,https://m.media-amazon.com/images/I/61C6da1JxoL.jpg,B07HKBDFQX
"",3.9,3,https://www.amazon.com/Lenovo-Performance-Dual-Core-Processor-802-11ac/dp/B07N41YXP5,https://m.media-amazon.com/images/I/516cQtApL4L.jpg,B07N41YXP5
"",3.9,57,https://www.amazon.com/Lenovo-Performance-Quad-core-A12-9720P-processor/dp/B07BJ9T8XC,https://m.media-amazon.com/images/I/513vTAFtxXL.jpg,B07BJ9T8XC
"",3.7,184,https://www.amazon.com/Acer-A114-32-C1YA-Celeron-Personal-Windows/dp/B07D97S1CR,https://m.media-amazon.com/images/I/71OYojcRHaL.jpg,B07D97S1CR
"",3.2,327,https://www.amazon.com/Apple-MacBook-MD101LL-13-3-inch-Refurbished/dp/B00VQR7MVQ,https://m.media-amazon.com/images/I/31c7e9maHQL.jpg,B00VQR7MVQ
"",,,https://www.amazon.com/Lenovo-Flagship-Computer-i3-8130U-i5-7200U/dp/B07QQSQMXF,https://m.media-amazon.com/images/I/51t5cvyGfbL.jpg,B07QQSQMXF
"",2.9,34,https://www.amazon.com/Lenovo-Performance-Dual-Core-802-11ac-Bluetooth/dp/B07K8T4SG1,https://m.media-amazon.com/images/I/61-fLGfCtWL.jpg,B07K8T4SG1
"",4.0,30,https://www.amazon.com/HP-15-bs234wm-15-6-inch-Certified-Refurbished/dp/B07F2TKPFN,https://m.media-amazon.com/images/I/81RlTQKjQ-L.jpg,B07F2TKPFN
"",3.6,28,https://www.amazon.com/Dell-Inspiron-i3-7130U-Windows-Laptop/dp/B07GKZJ8CX,https://m.media-amazon.com/images/I/61FSciaORuL.jpg,B07GKZJ8CX
"",3.1,186,https://www.amazon.com/L402WA-EH21-Processor-Graphics-Subscription-Included/dp/B076BFW7VZ,https://m.media-amazon.com/images/I/81TlklAJhFL.jpg,B076BFW7VZ
"",4.2,15,https://www.amazon.com/HP-Touchscreen-Flagship-Dual-Core-Bluetooth/dp/B077HZQKJQ,https://m.media-amazon.com/images/I/61V-l09tJeL.jpg,B077HZQKJQ
"",3.3,157,https://www.amazon.com/HP-Stream-Celeron-Windows-14-ax010ca/dp/B01MSBZIU9,https://m.media-amazon.com/images/I/61EpHgh6TjL.jpg,B01MSBZIU9
"",4.5,69,https://www.amazon.com/VARIDESK-Height-Adjustable-Portable-Standing/dp/B073BL7NH7,https://m.media-amazon.com/images/I/71RmC9dizgL.jpg,B073BL7NH7
"",3.4,18,https://www.amazon.com/Dell-ChromeBook-NoteBook-Certified-Refurbished/dp/B07781S5L5,https://m.media-amazon.com/images/I/71RttsHDFLL.jpg,B07781S5L5
"",4.1,23,https://www.amazon.com/Lenovo-Ideapad-Computer-i5-8250U-Bluetooth/dp/B07DRGBS61,https://m.media-amazon.com/images/I/41Ncm1z-pLL.jpg,B07DRGBS61
"",2.8,100,https://www.amazon.com/Acer-Laptop-C720-2844-Certified-Refurbished/dp/B00L87JC80,https://m.media-amazon.com/images/I/51Y+ru+65vL.jpg,B00L87JC80
"",2.8,361,https://www.amazon.com/I3565-A453BLK-PUS-Dell-Laptop-Dual-Core-Processor/dp/B07BLPHRX9,https://m.media-amazon.com/images/I/617a-mlTNxL.jpg,B07BLPHRX9
"",2.8,29,https://www.amazon.com/HP-Performance-Dual-Core-Certified-Refurbished/dp/B07FDFFSMJ,https://m.media-amazon.com/images/I/71SQo6Sl5nL.jpg,B07FDFFSMJ
"",3.6,408,https://www.amazon.com/MSI-GV62-8RD-200-Performance-Steelseries/dp/B07D4ZML7M,https://m.media-amazon.com/images/I/61wju0GHrOL.jpg,B07D4ZML7M
"",2.8,117,https://www.amazon.com/Computer-Celeron-Windows-Certified-Refurbished/dp/B077TLC1KQ,https://m.media-amazon.com/images/I/61e9XlCS5FL.jpg,B077TLC1KQ
"",4.5,193,https://www.amazon.com/Apple-MacBook-13-inch-display-dual-core/dp/B07K1WWS63,https://m.media-amazon.com/images/I/51oCfZu2BWL.jpg,B07K1WWS63
"",3.3,48,https://www.amazon.com/HP-Flagship-Bluetooth-Certified-Refurbished/dp/B06Y5FGSKT,https://m.media-amazon.com/images/I/71LkvmjVCKL.jpg,B06Y5FGSKT
"",3.6,277,https://www.amazon.com/Lenovo-Thinkpad-T420-Professional-Refurbished/dp/B00W4AMWCI,https://m.media-amazon.com/images/I/511gOXJIAiL.jpg,B00W4AMWCI
"",4.2,12,https://www.amazon.com/Dell-15-6-inch-Touch-Screen-Processor-Bluetooth/dp/B07MSJYVPV,https://m.media-amazon.com/images/I/611CtiZKNfL.jpg,B07MSJYVPV
"",3.1,247,https://www.amazon.com/HP-Dual-Core-Processor-Graphics-Bluetooth/dp/B078YCMD67,https://m.media-amazon.com/images/I/61+YjO3x7bL.jpg,B078YCMD67
"",3.7,62,https://www.amazon.com/HP-Business-WLED-backlit-Touchscreen-Processor/dp/B078XPK53C,https://m.media-amazon.com/images/I/71b08M-WqqL.jpg,B078XPK53C
"",4.1,76,https://www.amazon.com/i7-8750H-Processor-GeForce-Gigabit-Windows/dp/B07DY11M1F,https://m.media-amazon.com/images/I/81TjmTGNODL.jpg,B07DY11M1F
"",3.5,172,https://www.amazon.com/Dell-Inspiron-Keyboard-Quad-Core-Bluetooth/dp/B077T46GLP,https://m.media-amazon.com/images/I/51jaRdqhXrL.jpg,B077T46GLP
"",4.6,100,https://www.amazon.com/ECR4Kids-Surf-Portable-Writing-10-Pack/dp/B07JGG8TH4,https://m.media-amazon.com/images/I/71TY7xb9lZL.jpg,B07JGG8TH4
"",,,https://www.amazon.com/Lenovo-Flagship-Computer-i3-8130U-i5-7200U/dp/B07QQSQMXF,https://m.media-amazon.com/images/I/51t5cvyGfbL.jpg,B07QQSQMXF
"",4.0,69,https://www.amazon.com/HP-Performance-Touchscreen-Dual-Core-Processor/dp/B01MYT98MS,https://m.media-amazon.com/images/I/71b08M-WqqL.jpg,B01MYT98MS
"",3.6,81,https://www.amazon.com/Elitebook-840-LED-backlit-Professional-Refurbished/dp/B07CSQDR4N,https://m.media-amazon.com/images/I/717dbOxYc8L.jpg,B07CSQDR4N
"",4.0,88,https://www.amazon.com/Dell-Latitude-E6430-Laptop-WEBCAM/dp/B01M293O5P,https://m.media-amazon.com/images/I/51hB4bOUEyL.jpg,B01M293O5P
"",4.5,8,https://www.amazon.com/Laptop-Women-Large-Capacity-Waterproof/dp/B07PQZBSM4,https://m.media-amazon.com/images/I/71ZADdUw4ML.jpg,B07PQZBSM4
"",4.7,13,https://www.amazon.com/CHUWI-herobook-X5-E8000-Notebook-Lightweight/dp/B07P5RT1P5,https://m.media-amazon.com/images/I/61EXgY4OSwL.jpg,B07P5RT1P5
"",3.6,919,https://www.amazon.com/Acer-Aspire-i3-8130U-Memory-E5-576-392H/dp/B079TGL2BZ,https://m.media-amazon.com/images/I/618oANL1phL.jpg,B079TGL2BZ
"",3.9,120,https://www.amazon.com/HP-Stream-Laptop-Office-Personal/dp/B07L49MY9H,https://m.media-amazon.com/images/I/814S0d9mABL.jpg,B07L49MY9H
"",4.1,35,https://www.amazon.com/HP-Premium-Dual-Core-Bluetooth-Windows/dp/B07L9MM5RN,https://m.media-amazon.com/images/I/61GTJ93v7LL.jpg,B07L9MM5RN
"",3.6,162,https://www.amazon.com/Vivobook-Lightweight-Celeron-Processor-802-11AC/dp/B07KCM4TCS,https://m.media-amazon.com/images/I/51RJskKPMJL.jpg,B07KCM4TCS
"",4.2,127,https://www.amazon.com/HP-Pavilion-Touschscreen-i3-8130U-Digital/dp/B07KQXQWK1,https://m.media-amazon.com/images/I/715Qq6H9vyL.jpg,B07KQXQWK1
"",3.8,1405,https://www.amazon.com/VivoBook-Nanoedge-i5-8250U-Processor-Fingerprint/dp/B0762S8PYM,https://m.media-amazon.com/images/I/81JiWgGRqxL.jpg,B0762S8PYM
"",3.6,128,https://www.amazon.com/HP-15-6-Inch-Touchscreen-Pentium-DDR4-2400/dp/B07KDQW7Q1,https://m.media-amazon.com/images/I/71jL1pMWHsL.jpg,B07KDQW7Q1
"",2.9,618,https://www.amazon.com/Samsung-Chromebook-Wi-Fi-11-6-Inch-Refurbished/dp/B00M9K7L8S,https://m.media-amazon.com/images/I/61-LLdRCJ9L.jpg,B00M9K7L8S
"",4.0,909,https://www.amazon.com/Acer-Aspire-i5-8250U-GeForce-E5-576G-5762/dp/B075FLBJV7,https://m.media-amazon.com/images/I/71HaIH7W5gL.jpg,B075FLBJV7
"",3.3,438,https://www.amazon.com/Lenovo-Display-A12-9720P-Bluetooth-Earphone/dp/B0748YG81P,https://m.media-amazon.com/images/I/61hoTcz8p0L.jpg,B0748YG81P
"",4.3,300,https://www.amazon.com/Lenovo-Chromebook-Convertible-11-6-Inch-81HY0000US/dp/B07GM2J11Q,https://m.media-amazon.com/images/I/61UFN2ttPVL.jpg,B07GM2J11Q
"",3.6,167,https://www.amazon.com/VivoBook-i7-8550U-GeForce-NanoEdge-Display/dp/B07B7VFTN9,https://m.media-amazon.com/images/I/81CXyTkBjWL.jpg,B07B7VFTN9
"",4.8,8,https://www.amazon.com/HP-Flagship-Notebook-Computer-Bluetooth/dp/B07FM2MJQ8,https://m.media-amazon.com/images/I/615sXJ08sPL.jpg,B07FM2MJQ8
"",4.0,1508,https://www.amazon.com/Chromebook-C202SA-YS02-Ruggedized-Resistant-Celeron/dp/B01DBGVB7K,https://m.media-amazon.com/images/I/71S3Rnugf7L.jpg,B01DBGVB7K
"",4.0,1508,https://www.amazon.com/Chromebook-C202SA-YS02-Ruggedized-Resistant-Celeron/dp/B01DBGVB7K,https://m.media-amazon.com/images/I/71S3Rnugf7L.jpg,B01DBGVB7K
"",3.7,110,https://www.amazon.com/Dell-Inspiron-5000-Theoretical-i5379-5893GRY-PUS/dp/B0764LNTCZ,https://m.media-amazon.com/images/I/71SdUR2CCUL.jpg,B0764LNTCZ
"",3.6,182,https://www.amazon.com/8th-Gen-i5-8300H-GeForce-FireCuda-Windows/dp/B07BP9QG2J,https://m.media-amazon.com/images/I/8176I7k3nGL.jpg,B07BP9QG2J
"",4.0,1027,https://www.amazon.com/Acer-Chromebook-Convertible-11-6-Inch-CB5-132T-C1LK/dp/B01J42JPJG,https://m.media-amazon.com/images/I/818mkn+SPLL.jpg,B01J42JPJG
"",4.0,104,https://www.amazon.com/Fusion5-11-6-Full-Laptop-Computer/dp/B07HB744Y1,https://m.media-amazon.com/images/I/61jZLDYJ06L.jpg,B07HB744Y1
"",3.9,332,https://www.amazon.com/Acer-Chromebook-Celeron-Storage-CB3-132-C4VV/dp/B0795W86N4,https://m.media-amazon.com/images/I/81kcNF25PAL.jpg,B0795W86N4
"",4.0,1171,https://www.amazon.com/C302CA-DHM4-Chromebook-12-5-inch-Touchscreen-Convertible/dp/B01N5G5PG2,https://m.media-amazon.com/images/I/81ZLyZZzJ1L.jpg,B01N5G5PG2
"",3.9,105,https://www.amazon.com/S510UN-EH76-VivoBook-i7-8550U-GeForce-Windows/dp/B0786TPWBP,https://m.media-amazon.com/images/I/91ehLVjCiPL.jpg,B0786TPWBP
"",4.2,52,https://www.amazon.com/HP-Premium-Pavilion-Touchscreen-Bluetooth/dp/B07KB45M3B,https://m.media-amazon.com/images/I/81O4fuT-P6L.jpg,B07KB45M3B
"",4.6,65,https://www.amazon.com/HP-2019-14-Laptop-14-CF0014DX/dp/B07KNLVRJ2,https://m.media-amazon.com/images/I/81ajB+VA9iL.jpg,B07KNLVRJ2
"",4.0,764,https://www.amazon.com/Acer-Flagship-CB3-532-Premium-Chromebook/dp/B06XD3LXXK,https://m.media-amazon.com/images/I/51840t+tcFL.jpg,B06XD3LXXK
"",3.7,184,https://www.amazon.com/Acer-A114-32-C1YA-Celeron-Personal-Windows/dp/B07D97S1CR,https://m.media-amazon.com/images/I/71OYojcRHaL.jpg,B07D97S1CR
"",4.4,11,https://www.amazon.com/Lenovo-Quad-Core-Wireless-AC-Bluetooth-Platinum/dp/B07L9HBQPN,https://m.media-amazon.com/images/I/612NVDEj9SL.jpg,B07L9HBQPN
"",4.0,58,https://www.amazon.com/Dell-Inspiron-5000-Touchscreen-Quad-Core/dp/B07DNVVRPV,https://m.media-amazon.com/images/I/61dDMqsUSGL.jpg,B07DNVVRPV
"",2.9,34,https://www.amazon.com/Lenovo-Performance-Dual-Core-802-11ac-Bluetooth/dp/B07K8T4SG1,https://m.media-amazon.com/images/I/61-fLGfCtWL.jpg,B07K8T4SG1
"",3.9,3,https://www.amazon.com/Lenovo-Performance-Dual-Core-Processor-802-11ac/dp/B07N41YXP5,https://m.media-amazon.com/images/I/516cQtApL4L.jpg,B07N41YXP5
"",4.6,3,https://www.amazon.com/HP-Pavilion-Touchscreen-Notebook-Computer/dp/B07LBPKX7B,https://m.media-amazon.com/images/I/61xMlHUakoL.jpg,B07LBPKX7B
"",4.5,31,https://www.amazon.com/Dell-M4800-Ultrapowerful-Workstation-Refurbished/dp/B07HKBDFQX,https://m.media-amazon.com/images/I/61C6da1JxoL.jpg,B07HKBDFQX
"",3.5,21,https://www.amazon.com/ASUS-Newest-11-6-Laptop-Processor/dp/B07MGT236W,https://m.media-amazon.com/images/I/51+eyp5VCpL.jpg,B07MGT236W
"",3.9,57,https://www.amazon.com/Lenovo-Performance-Quad-core-A12-9720P-processor/dp/B07BJ9T8XC,https://m.media-amazon.com/images/I/513vTAFtxXL.jpg,B07BJ9T8XC
"",4.1,1712,https://www.amazon.com/Acer-Predator-i7-7700HQ-1060-6GB-G3-571-77QK/dp/B06Y4GZS9C,https://m.media-amazon.com/images/I/81g7AiqWrtL.jpg,B06Y4GZS9C
"",5.0,4,https://www.amazon.com/HP-14-inch-Stream-Celeron-Personal/dp/B077X1ZB7H,https://m.media-amazon.com/images/I/41CGcEIHmzL.jpg,B077X1ZB7H
"",4.1,26,https://www.amazon.com/HP-Pavilion-15-Touchscreen-1920x1080/dp/B07KWG73RQ,https://m.media-amazon.com/images/I/81NbkJz9M-L.jpg,B07KWG73RQ
"",3.2,327,https://www.amazon.com/Apple-MacBook-MD101LL-13-3-inch-Refurbished/dp/B00VQR7MVQ,https://m.media-amazon.com/images/I/31c7e9maHQL.jpg,B00VQR7MVQ
"",4.5,35,https://www.amazon.com/Lenovo-Flagship-Education-Touchscreen-Quad-Core/dp/B07Q478DHY,https://m.media-amazon.com/images/I/61n-0v4my4L.jpg,B07Q478DHY
"",4.0,138,https://www.amazon.com/Acer-Chromebook-Computer-802-11ac-Bluetooth/dp/B07FSFRWS4,https://m.media-amazon.com/images/I/71MgQAGw36L.jpg,B07FSFRWS4
"",4.7,7,https://www.amazon.com/HP-15-6-inch-Dual-Core-MaxxAudio-Bluetooth/dp/B07NWZNP7S,https://m.media-amazon.com/images/I/814+gCfhjEL.jpg,B07NWZNP7S
"",3.6,144,https://www.amazon.com/HP-15-6-Touchscreen-i5-7200U-Bluetooth/dp/B077GN5H7D,https://m.media-amazon.com/images/I/61TVMH5RGHL.jpg,B077GN5H7D
"",3.6,144,https://www.amazon.com/HP-15-6-Touchscreen-i5-7200U-Bluetooth/dp/B077GN5H7D,https://m.media-amazon.com/images/I/61TVMH5RGHL.jpg,B077GN5H7D
"",4.0,30,https://www.amazon.com/HP-15-bs234wm-15-6-inch-Certified-Refurbished/dp/B07F2TKPFN,https://m.media-amazon.com/images/I/81RlTQKjQ-L.jpg,B07F2TKPFN
"",4.2,12,https://www.amazon.com/Dell-15-6-inch-Touch-Screen-Processor-Bluetooth/dp/B07MSJYVPV,https://m.media-amazon.com/images/I/611CtiZKNfL.jpg,B07MSJYVPV
"",4.0,138,https://www.amazon.com/Acer-Chromebook-Computer-802-11ac-Bluetooth/dp/B07FSFRWS4,https://m.media-amazon.com/images/I/71MgQAGw36L.jpg,B07FSFRWS4
"",5.0,2,https://www.amazon.com/GreenForest-Computer-Drawers-Executive-Workstation/dp/B07N3B679D,https://m.media-amazon.com/images/I/61K1GFoc+NL.jpg,B07N3B679D
"",4.5,17,https://www.amazon.com/Acer-SF315-52-Laptop-Fingerprint-Renewed/dp/B07PGQ9VS6,https://m.media-amazon.com/images/I/31O8+jrQWsL.jpg,B07PGQ9VS6
"",5.0,1,https://www.amazon.com/Dell-Inspiron-Premium-i3-7130U-Bluetooth/dp/B07M8HZ863,https://m.media-amazon.com/images/I/6109qFktGKL.jpg,B07M8HZ863
"",3.1,186,https://www.amazon.com/L402WA-EH21-Processor-Graphics-Subscription-Included/dp/B076BFW7VZ,https://m.media-amazon.com/images/I/81TlklAJhFL.jpg,B076BFW7VZ
"",3.6,277,https://www.amazon.com/Lenovo-Thinkpad-T420-Professional-Refurbished/dp/B00W4AMWCI,https://m.media-amazon.com/images/I/511gOXJIAiL.jpg,B00W4AMWCI
"",,,https://www.amazon.com/HP-Premium-Touchscreen-Notebook-Computer/dp/B07Q3TGKNS,https://m.media-amazon.com/images/I/61PBYqb7KkL.jpg,B07Q3TGKNS
"",4.0,12,https://www.amazon.com/ASUS-Computer-Quad-Core-A12-9720P-Bluetooth/dp/B07Q1GVRG9,https://m.media-amazon.com/images/I/81yZCE4Z7BL.jpg,B07Q1GVRG9
"",,,https://www.amazon.com/HP-Fingerprint-Touchscreen-dedicated-13-aq0044nr/dp/B07PPDFFG9,https://m.media-amazon.com/images/I/81oyjYmwwjL.jpg,B07PPDFFG9
"",4.1,26,https://www.amazon.com/IPS-level-i5-8300H-Processor-GeForce-Gigabit/dp/B07JF6HRJ1,https://m.media-amazon.com/images/I/81TjmTGNODL.jpg,B07JF6HRJ1
"",2.8,100,https://www.amazon.com/Acer-Laptop-C720-2844-Certified-Refurbished/dp/B00L87JC80,https://m.media-amazon.com/images/I/51Y+ru+65vL.jpg,B00L87JC80
"",3.6,28,https://www.amazon.com/Dell-Inspiron-i3-7130U-Windows-Laptop/dp/B07GKZJ8CX,https://m.media-amazon.com/images/I/61FSciaORuL.jpg,B07GKZJ8CX
"",3.3,157,https://www.amazon.com/HP-Stream-Celeron-Windows-14-ax010ca/dp/B01MSBZIU9,https://m.media-amazon.com/images/I/61EpHgh6TjL.jpg,B01MSBZIU9
"",4.9,23,https://www.amazon.com/AUKEY-Foldable-Portable-Aluminum-Reading/dp/B07PLJWHDY,https://m.media-amazon.com/images/I/61K+CXTjzTL.jpg,B07PLJWHDY
"",4.1,76,https://www.amazon.com/ASUS-IPS-Level-i5-8300H-GeForce-2666MHz/dp/B07L28M2CB,https://m.media-amazon.com/images/I/91pZKrNVBAL.jpg,B07L28M2CB
"",4.5,193,https://www.amazon.com/Apple-MacBook-13-inch-display-dual-core/dp/B07K1WRY8H,https://m.media-amazon.com/images/I/51FQpz-zY1L.jpg,B07K1WRY8H
"",5.0,4,https://www.amazon.com/HP-Notebook-Laptop-i5-8250U-Processor/dp/B07QRWRPJ6,https://m.media-amazon.com/images/I/71aNHf2cg1L.jpg,B07QRWRPJ6
"",4.7,13,https://www.amazon.com/CHUWI-herobook-X5-E8000-Notebook-Lightweight/dp/B07P5RT1P5,https://m.media-amazon.com/images/I/61EXgY4OSwL.jpg,B07P5RT1P5
"",3.3,432,https://www.amazon.com/Dell-Latitude-14-1-Inch-Professional-Refurbished/dp/B00VKL0I96,https://m.media-amazon.com/images/I/61jyXGXrsvL.jpg,B00VKL0I96
"",4.5,6,https://www.amazon.com/Premium-Dell-Inspiron-Touchscreen-Keyboard/dp/B07NPJSVV7,https://m.media-amazon.com/images/I/31ywTY9+9aL.jpg,B07NPJSVV7
"",3.9,38,https://www.amazon.com/ASUS-Vivobook-GeForce-Fingerprint-Backlit/dp/B07MKLLVFZ,https://m.media-amazon.com/images/I/81rfybi35EL.jpg,B07MKLLVFZ
"",4.2,15,https://www.amazon.com/HP-Touchscreen-Flagship-Dual-Core-Bluetooth/dp/B077HZQKJQ,https://m.media-amazon.com/images/I/61V-l09tJeL.jpg,B077HZQKJQ
"",4.3,56,https://www.amazon.com/Laptop-Tablewith-Tablet-Built-Cushion/dp/B07HRMVXYJ,https://m.media-amazon.com/images/I/51j-iA+CaWL.jpg,B07HRMVXYJ
"",5.0,1,https://www.amazon.com/HP-Touchscreen-Notebook-Computer-Optional/dp/B07PX4B36S,https://m.media-amazon.com/images/I/71K4KkbTexL.jpg,B07PX4B36S
"",4.5,8,https://www.amazon.com/Laptop-Women-Large-Capacity-Waterproof/dp/B07PQZBSM4,https://m.media-amazon.com/images/I/71ZADdUw4ML.jpg,B07PQZBSM4
